시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도
광주 광주남부1,광주광역시 남구 백운동(광주백운동우체국 부근),5,5,1,1,3,0,126.9016264,35.13513505
광주 광주남부2,광주광역시 남구 진월동(원앙다방 부근),5,5,0,4,1,0,126.898721,35.11763777
광주 광주남부3,광주광역시 남구 서동(SK텔레콤 부근),4,4,0,2,2,0,126.9057746,35.14302877
광주 광주북부1,광주광역시 북구 용봉동(유진카독크 부근),5,5,0,1,4,0,126.8978127,35.17926264
광주 광주북부2,광주광역시 북구 중흥동(부담없는집 부근),4,4,0,3,1,0,126.9197715,35.17207036
광주 광주북부3,광주광역시 북구 매곡동(기계공고입구A 부근),4,6,0,2,4,0,126.8985507,35.18757989
광주 광주북부4,광주광역시 북구 문흥동(조성희가정의학과 부근),4,5,0,2,3,0,126.9161055,35.17955152
광주 광주광산1,광주광역시 광산구 우산동(하남주공아파트 부근),7,7,0,2,5,0,126.8056934,35.16396761
광주 광주광산2,광주광역시 광산구 우산동(한국외환은행광산지점 부근),5,5,3,1,1,0,126.8079714,35.16151431
광주 광주광산3,광주광역시 광산구 월계동(하나산부인과 부근),5,5,0,3,2,0,126.8427006,35.21608177
광주 광주광산4,광주광역시 광산구 쌍암동(별미콩나물 부근),4,4,1,1,2,0,126.8460505,35.21897631
광주 광주광산5,광주광역시 광산구 신가동(내고향찐빵손만두 부근),4,5,0,4,1,0,126.83251,35.18449379
대전 대전중부1,대전광역시 중구 태평동(태평오거리 부근),5,5,0,4,1,0,127.3946406,36.3254763
대전 대전중부2,대전광역시 중구 선화동(대광공사 부근),4,4,0,2,2,0,127.4195438,36.3299615
대전 대전동부1,대전광역시 동구 인동(동대전농협인효로지점 부근),4,4,0,3,1,0,127.438911,36.31938516
대전 대전동부2,대전광역시 동구 인동(상인교육관 부근),3,3,1,1,1,0,127.4338027,36.32629467
대전 대전대덕1,대전광역시 대덕구 비래동(동의당한의원 부근),5,5,0,2,3,0,127.449827,36.35532332
대전 대전대덕2,대전광역시 대덕구 덕암동(상아치과 부근),4,4,1,1,2,0,127.4255857,36.44388347
대전 대전둔산1,대전광역시 서구 갈마동(새소망교회 부근),7,11,0,4,7,0,127.3756243,36.3470789
대전 대전둔산2,대전광역시 서구 탄방동(공작사거리 부근),4,4,1,0,3,0,127.3955162,36.34885934
대전 대전유성1,대전광역시 유성구 봉명동(신뜸부대찌게 부근),6,6,1,2,2,1,127.3425438,36.35654345
울산 울산중부1,울산광역시 중구 옥교동(안국한의원앞사거리 부근),4,4,0,2,2,0,129.3243647,35.55526743
울산 울산남부1,울산광역시 남구 무거동(신부로터리 부근),4,4,0,3,1,0,129.2635382,35.55041199
경기 고양1,경기도 고양시 덕양구 성사동((아이마트 안경콘택트앞) 부근),6,7,0,4,3,0,126.8370311,37.65609646
경기 파주1,경기도 파주시 광탄면(광신교 부근),5,5,0,3,2,0,126.84686,37.782031
경기 파주2,경기도 파주시 법원읍(오마이치킨 부근),5,5,0,3,1,1,126.8733955,37.84933592
경기 연천1,경기도 연천군 전곡읍(서울장여관 부근),5,5,0,5,0,0,127.0688001,38.02494646
서울 서울남대문1,서울특별시 중구 회현동2가(한국은행본관입구 부근),7,7,0,5,1,1,126.981285,37.56164432
서울 서울혜화1,서울특별시 종로구 명륜4가(성균관대입구사거리 부근),4,4,0,2,2,0,126.998655,37.58294823
서울 서울서대문1,서울특별시 서대문구 홍제동(에코LG인테리어 부근),7,9,1,2,6,0,126.9467071,37.59259769
서울 서울서대문2,서울특별시 서대문구 연희동(홍연아파트입구 부근),5,5,0,4,1,0,126.9323067,37.57736356
서울 서울서대문3,서울특별시 서대문구 대현동(신촌기차역입구교차로 부근),5,5,0,2,3,0,126.9429467,37.55676537
서울 서울서부1,서울특별시 은평구 응암동(응암오거리 부근),7,8,1,6,1,0,126.9171955,37.59067306
서울 서울서부2,서울특별시 은평구 응암동(명지전문대학입구 부근),5,5,0,4,1,0,126.9228632,37.58541042
서울 서울서부3,서울특별시 은평구 신사동(와산교 부근),4,4,0,3,1,0,126.9130346,37.58886498
서울 서울성북1,서울특별시 성북구 정릉동(정릉역 2번출구 부근),6,7,0,1,6,0,127.0132565,37.60266981
서울 서울강북1,서울특별시 강북구 미아동(삼양사거리역 부근),10,10,0,7,3,0,127.0204536,37.62144905
서울 서울강북2,서울특별시 강북구 번동(수유역 2번출구 부근),7,9,0,5,4,0,127.0266639,37.63793906
서울 서울강북3,서울특별시 강북구 수유동(광산사거리 부근),6,6,0,3,2,1,127.0235553,37.64240469
서울 서울동대문1,서울특별시 동대문구 신설동(신설동역오거리 부근),10,10,0,4,4,2,127.0229536,37.57552963
서울 서울동대문2,서울특별시 동대문구 청량리동(KB국민은행 홍릉지점 부근),7,7,0,5,2,0,127.0413876,37.58658663
서울 서울동대문3,서울특별시 동대문구 제기동(청량리역 1호선 부근),7,7,0,3,4,0,127.0434913,37.57973206
서울 서울동대문4,서울특별시 동대문구 휘경동(회기역 1번출구 부근),5,6,0,4,1,1,127.0568016,37.5901802
서울 서울동대문5,서울특별시 동대문구 장안동(장한평역 부근),5,5,0,3,1,1,127.0645775,37.56150964
서울 서울동대문6,서울특별시 동대문구 제기동(제기사거리 부근),5,5,0,2,3,0,127.0380923,37.58293629
서울 서울동대문7,서울특별시 동대문구 답십리동(답십리성당 부근),4,5,0,4,1,0,127.0561026,37.56726231
서울 서울동대문8,서울특별시 동대문구 이문동(CNJ오피스텔 부근),4,4,0,3,1,0,127.0621173,37.59981251
서울 서울광진1,서울특별시 광진구 중곡동(용마사거리 부근),6,7,0,5,2,0,127.0821362,37.56233023
서울 서울마포1,서울특별시 마포구 성산동(홍대입구역 2호선 부근),6,6,0,1,5,0,126.9238351,37.55721512
서울 서울마포2,서울특별시 마포구 노고산동(신촌로터리 부근),5,5,0,5,0,0,126.9366056,37.55544654
서울 서울마포3,서울특별시 마포구 상수동(당인리사거리 부근),5,5,0,2,2,1,126.9193171,37.54801136
서울 서울영등포1,서울특별시 영등포구 영등포동(영등포역 1번출구 부근),8,8,0,5,1,2,126.9075937,37.51478516
서울 서울영등포2,서울특별시 영등포구 신길동(우신초등학교정문 부근),5,5,2,1,2,0,126.9107419,37.51046934
서울 서울영등포3,서울특별시 영등포구 여의도동(국회의사당역 1번출구 부근),5,5,0,2,3,0,126.9189781,37.53035894
서울 서울영등포4,서울특별시 영등포구 문래동3가(서울시립문래청소년수련관 부근),4,4,1,1,2,0,126.895386,37.51982992
서울 서울영등포5,서울특별시 영등포구 대림동(형제자동차공업사 부근),4,4,0,4,0,0,126.8966942,37.50210702
서울 서울영등포6,서울특별시 영등포구 당산동6가(양평동사거리 부근),4,4,0,1,2,1,126.8980061,37.53586536
서울 서울금천1,서울특별시 관악구 신림동(구로전화국사거리 부근),9,11,1,4,5,1,126.9043026,37.47959353
서울 서울금천2,서울특별시 금천구 독산동(독산4동사거리 부근),6,7,0,1,5,1,126.9019468,37.4666171
서울 서울금천3,서울특별시 금천구 독산동(생기한의원 부근),5,8,0,1,6,1,126.895207,37.46656186
서울 서울금천4,서울특별시 금천구 독산동(독산사거리 부근),4,4,0,4,0,0,126.898261,37.47129672
서울 서울동작1,서울특별시 동작구 대방동(해군회관앞 부근),5,5,0,3,2,0,126.9217295,37.5038096
서울 서울동작2,서울특별시 동작구 대방동(CU 신대방덕우점 부근),4,4,0,1,2,1,126.9236491,37.49830335
서울 서울중랑1,서울특별시 중랑구 면목동(면목역 부근),9,9,0,4,5,0,127.087448,37.58842532
서울 서울중랑2,서울특별시 중랑구 면목동(중랑전화국교차로 부근),7,7,1,3,3,0,127.0791602,37.59092415
서울 서울중랑3,서울특별시 중랑구 중화동(호반닭갈비막국수 중화본점 부근),5,7,0,4,3,0,127.0780234,37.6017383
서울 서울중랑4,서울특별시 중랑구 면목동(서울스포츠과학관 부근),4,4,0,1,2,1,127.0729478,37.59181351
서울 서울관악1,서울특별시 관악구 신림동(삼성전자서비스 신림휴대폰센터 부근),7,7,1,3,3,0,126.9286333,37.48800553
서울 서울관악2,서울특별시 관악구 신림동(난곡양지한의원 부근),5,5,0,4,1,0,126.918904,37.47346153
서울 서울강남1,서울특별시 강남구 논현동(신논현역 부근),10,11,1,4,6,0,127.022489,37.50419679
서울 서울강남2,서울특별시 강남구 역삼동(현대해상강남타워 부근),7,9,1,5,2,1,127.0341227,37.50007897
서울 서울강남3,서울특별시 강남구 논현동(사진박물관 부근),5,6,0,3,3,0,127.024631,37.5183978
서울 서울강서1,서울특별시 강서구 화곡동(까치산역 부근),5,5,0,2,3,0,126.8470948,37.53104821
서울 서울강동1,서울특별시 강동구 길동(길동사거리 부근),6,7,1,3,3,0,127.1387474,37.53409046
서울 서울강동2,서울특별시 강동구 천호동(천호역 3번출구 부근),6,6,0,2,4,0,127.1240227,37.54019608
서울 서울송파1,서울특별시 송파구 가락동(가락시장역 3호선 부근),5,6,0,4,2,0,127.1173385,37.49250613
서울 서울송파2,서울특별시 송파구 잠실동(크래프트한스 신천점 부근),5,5,0,0,4,1,127.0809529,37.51079558
서울 서울송파3,서울특별시 송파구 가락동(개롱역 부근),4,4,1,2,1,0,127.1348916,37.4977203
서울 서울송파4,서울특별시 송파구 거여동(거여역종점 정류장 부근),4,4,1,1,2,0,127.1453083,37.4934976
서울 서울송파5,서울특별시 송파구 신천동(몽촌토성역 부근),4,4,0,3,1,0,127.1124669,37.51783933
서울 서울종암1,서울특별시 성북구 장위동(우리은행 장위동지점 부근),7,7,0,3,4,0,127.0432263,37.61383791
서울 서울종암2,서울특별시 성북구 석관동(석현교회 부근),4,4,0,3,1,0,127.0643735,37.60921286
서울 서울종암3,서울특별시 성북구 종암동(종암사거리 부근),4,4,0,0,4,0,127.0318035,37.60323843
서울 서울구로1,서울특별시 구로구 구로동(남구로역교차로 부근),7,7,1,4,2,0,126.8858056,37.48610745
서울 서울구로2,서울특별시 구로구 구로동(24시 지구촌동물메디컬센터 부근),6,7,1,3,2,1,126.88362,37.49985524
서울 서울구로3,서울특별시 구로구 구로동(로제리움2차주상복합 부근),6,7,0,3,3,1,126.891167,37.49679691
서울 서울구로4,서울특별시 구로구 개봉동(개봉1동사거리 부근),5,5,1,2,2,0,126.846861,37.50180256
서울 서울구로5,서울특별시 구로구 신도림동(홈플러스 신도림점 앞 부근),5,6,0,2,4,0,126.8893688,37.50996945
서울 서울구로6,서울특별시 구로구 구로동(구로파출소앞교차로 부근),5,5,0,2,3,0,126.8834632,37.49350814
서울 서울서초1,서울특별시 서초구 잠원동(신사역 부근),6,8,1,3,1,3,127.0191664,37.51596404
서울 서울서초2,서울특별시 서초구 양재동(양재역 신분당선 부근),5,5,0,4,1,0,127.0351093,37.48388691
서울 서울양천1,서울특별시 양천구 신정동(양강중학교 부근),6,6,0,3,3,0,126.8499389,37.5257606
서울 서울양천2,서울특별시 양천구 신정동(신정네거리역 부근),6,6,0,2,4,0,126.8530169,37.52003469
서울 서울양천3,서울특별시 양천구 목동(염창역 부근),5,5,0,4,1,0,126.8729582,37.54693104
서울 서울양천4,서울특별시 양천구 신정동(이화빌딩 부근),5,5,0,1,3,1,126.8601667,37.5254761
서울 서울양천5,서울특별시 양천구 신월동(대호빌라 부근),4,4,0,1,2,1,126.8355191,37.52174963
서울 서울노원1,서울특별시 노원구 상계동(노원역 7호선 부근),6,6,0,4,2,0,127.0612247,37.65451492
서울 서울노원2,서울특별시 노원구 중계동(중계그린아파트교차로 부근),5,5,0,2,1,2,127.0632847,37.64040425
서울 서울노원3,서울특별시 노원구 상계동(상계중앙시장 부근),4,4,0,0,2,2,127.0709883,37.6588288
서울 서울도봉1,서울특별시 도봉구 창동(창2동우편취급국 부근),7,7,0,4,2,1,127.0388536,37.63971273
서울 서울도봉2,서울특별시 도봉구 창동(창동주공1단지아파트 정류장 부근),5,5,0,4,1,0,127.0410565,37.65513803
서울 서울은평1,서울특별시 은평구 갈현동(연신내역 부근),9,9,0,4,3,2,126.9196812,37.61800667
서울 서울은평2,서울특별시 은평구 구산동(구산사거리 부근),7,10,0,3,7,0,126.9121476,37.61363208
서울 서울은평3,서울특별시 은평구 역촌동(신사오거리 부근),6,9,0,4,5,0,126.916123,37.59960624
서울 서울은평4,서울특별시 은평구 녹번동(대조불광시장교차로 부근),5,5,0,4,1,0,126.9267339,37.60922475
서울 서울은평5,서울특별시 은평구 역촌동(경성교회 부근),4,4,0,2,1,1,126.9103819,37.6047604
서울 서울은평6,서울특별시 은평구 역촌동(구산역 부근),4,4,0,1,3,0,126.9172724,37.61132726
서울 서울방배1,서울특별시 서초구 방배동(사당역 부근),8,9,1,2,6,0,126.982339,37.47686034
서울 서울방배2,서울특별시 동작구 사당동(총신대입구역 부근),7,7,0,3,4,0,126.9823472,37.48799762
서울 서울수서1,서울특별시 강남구 대치동(은마아파트입구교차로 부근),4,4,0,2,2,0,127.0597294,37.5012498
서울 서울수서2,서울특별시 강남구 대치동(한나라한의원 부근),4,4,0,2,2,0,127.0530509,37.50583564
부산 부산중부1,부산광역시 중구 남포동5가(시장약국 부근),5,5,0,2,2,1,129.0295663,35.09739328
부산 부산동부1,부산광역시 동구 범일동(범일신통한의원 부근),6,6,1,5,0,0,129.0592413,35.13940763
부산 부산서부1,부산광역시 서구 충무동1가(충무동사거리 부근),6,8,1,5,2,0,129.024145,35.09528425
부산 부산서부2,부산광역시 서구 토성동3가(동의부부한의원 부근),4,4,0,2,2,0,129.0173423,35.10050699
부산 부산남부1,부산광역시 남구 대연동(대연사거리 부근),5,5,0,3,2,0,129.091853,35.13517956
부산 부산북부1,부산광역시 북구 화명동(파리바게뜨 화명수정점 부근),4,4,0,2,1,1,129.0086095,35.22358968
부산 부산동래1,부산광역시 동래구 명륜동(안강한의원 부근),5,5,0,3,1,1,129.0836581,35.20208284
부산 부산해운대1,부산광역시 해운대구 좌동(해운대농협하나로마트 본점 부근),4,4,0,2,2,0,129.1753142,35.17281499
부산 부산진1,부산광역시 부산진구 부전동(메가박스 서면점 부근),17,19,1,9,8,1,129.0578033,35.15380836
부산 부산금정1,부산광역시 금정구 서동(부산은행 금사공단지점 부근),8,9,0,4,5,0,129.1064288,35.2143502
부산 부산금정2,부산광역시 금정구 서동(청도한의원 부근),6,6,0,4,2,0,129.1014616,35.21559021
부산 부산금정3,부산광역시 금정구 부곡동(장전역 부근),5,5,0,5,0,0,129.0879235,35.23838972
부산 부산연제1,부산광역시 동래구 온천동(부산온천3동우체국 부근),6,7,0,4,3,0,129.0673264,35.2058738
부산 부산연제2,부산광역시 연제구 거제동(거제교회 부근),4,4,0,3,1,0,129.0715569,35.18570515
경기 안성1,경기도 안성시 아양동(CU 안성인지로점 부근),6,6,0,3,3,0,127.2674689,37.00643476
경기 이천1,경기도 이천시 중리동(새설봉사거리 부근),4,4,0,2,2,0,127.4372594,37.27827616
경기 광주1,경기도 광주시 경안동(공설운동장앞교차로 부근),6,7,0,2,5,0,127.2512282,37.41463747
경기 광주2,경기도 광주시 경안동(감초당약국 부근),4,4,0,1,3,0,127.2577373,37.41109881
경기 광명1,경기도 광명시 광명동(광명2동우체국 부근),4,4,0,1,1,2,126.8562871,37.48305546
경기 안산단원1,경기도 안산시 단원구 고잔동(서울S치과 부근),13,13,0,6,6,1,126.8369534,37.3177707
경기 안산단원2,경기도 안산시 단원구 원곡동(안산역(도로변) 정류장 부근),7,8,1,2,5,0,126.7913297,37.32698215
경기 안산단원3,경기도 안산시 단원구 원곡동(중국은행 안산지점 부근),6,7,0,4,2,1,126.792727,37.33065075
경기 안산단원4,경기도 안산시 단원구 와동(안산시신촌운동장 부근),5,5,0,5,0,0,126.8170602,37.34170588
경기 안산단원5,경기도 안산시 단원구 선부동(LG전자서비스센터 선부서비스센터 부근),5,6,0,3,3,0,126.8099121,37.33657455
경기 안산단원6,경기도 안산시 단원구 고잔동(대가보쌈과냉채족발 본점 부근),5,5,0,3,2,0,126.8274818,37.31096864
경기 안산단원7,경기도 안산시 단원구 와동(와동종합사회복지관 부근),4,4,0,1,3,0,126.8275555,37.34186319
경기 수원남부1,경기도 수원시 권선구 권선동(세권사거리 부근),7,8,1,3,3,1,127.0219262,37.25640607
경기 수원남부2,경기도 수원시 팔달구 인계동(시청사거리 부근),6,6,1,3,2,0,127.0259443,37.26421629
경기 수원남부3,경기도 수원시 팔달구 인계동(지동사거리 부근),6,6,0,2,4,0,127.0217818,37.27559654
경기 수원남부4,경기도 수원시 영통구 매탄동(매탄삼거리 부근),5,5,0,4,1,0,127.0428839,37.27045145
경기 수원남부5,경기도 수원시 권선구 권선동(수원버스터미널 부근),4,4,0,1,2,1,127.0191774,37.25065305
경기 안산상록1,경기도 안산시 상록구 본오동(신안산공인중개사사무소 부근),6,6,0,1,5,0,126.8625224,37.29282604
경기 수원서부1,경기도 수원시 권선구 구운동(구운오거리 부근),5,5,1,2,1,1,126.9736888,37.28162974
경기 용인서부1,경기도 용인시 수지구 풍덕천동(이디야커피 수지구청점 부근),4,4,0,1,3,0,127.0962595,37.32385326
강원 춘천1,강원도 춘천시 효자동(CU 강대에이스점 부근),5,6,0,4,2,0,127.7433995,37.87523387
충북 제천1,충청북도 제천시 중앙로2가(교동떡집 부근),7,7,0,5,2,0,128.2132951,37.1377079
충북 청주흥덕1,충청북도 청주시 흥덕구 봉명동(연일빌딩 부근),4,6,0,2,4,0,127.462297,36.64252821
충북 청주청남1,충청북도 청주시 서원구 모충동(청주하나교회 부근),5,5,1,2,2,0,127.4745658,36.62832655
충북 청주청남2,충청북도 청주시 상당구 용암동(청주농협용암지점 정류장 부근),4,4,0,2,2,0,127.5144718,36.62146797
충남 서산1,충청남도 서산시 동문동(현대안과의원 부근),7,7,0,3,3,1,126.4594033,36.78060044
충남 논산1,충청남도 논산시 취암동(논산계룡축협하나로마트 장군점 부근),4,5,0,3,2,0,127.0977257,36.19181507
충남 아산1,충청남도 아산시 온천동(신한은행 온양금융센터 부근),6,7,0,5,0,2,127.0040694,36.78169688
충남 아산2,충청남도 아산시 권곡동(아고오거리 부근),5,5,0,3,2,0,127.0058647,36.78622971
충남 보령1,충청남도 보령시 대천동(경남사거리 부근),5,5,0,3,2,0,126.5927598,36.35177379
충남 보령2,충청남도 보령시 대천동(명문당사거리 부근),5,5,0,2,3,0,126.5975242,36.35007475
충남 예산1,충청남도 예산군 예산읍(예산능금농협 산성지점 부근),4,4,0,1,3,0,126.8309509,36.69328628
충남 천안동남1,충청남도 천안시 동남구 원성동(원동교 부근),5,5,0,2,3,0,127.160005,36.80637354
충남 천안동남2,충청남도 천안시 동남구 영성동(태화슈퍼 부근),4,4,1,3,0,0,127.1506816,36.80060417
전북 전주덕진1,전라북도 전주시 덕진구 진북동(백조표씽크 모래내점 부근),5,5,1,2,2,0,127.1433474,35.83176904
전북 익산1,전라북도 익산시 마동(동부시장오거리 부근),8,8,0,3,5,0,126.9664237,35.94591335
전북 정읍1,전라북도 정읍시 상동(피자스쿨 정읍상동점 부근),4,4,0,0,4,0,126.8670327,35.55919693
전남 목포1,전라남도 목포시 상동(투썸플레이스 목포하당점 부근),5,5,0,4,1,0,126.4316051,34.80034978
전남 목포2,전라남도 목포시 용당동(목포동부새마을금고 본점 부근),4,6,0,3,3,0,126.3902276,34.805301
전남 목포3,전라남도 목포시 죽동(홍가네만두분식 부근),4,4,0,3,1,0,126.3830794,34.79221857
전남 목포4,전라남도 목포시 산정동(효선이네 세꼬시 부근),4,4,0,3,1,0,126.3821276,34.80293904
전남 목포5,전라남도 목포시 상동(삼학새마을금고 본점 부근),4,4,0,2,2,0,126.4254988,34.80902256
전남 여수1,전라남도 여수시 교동(교동사거리 부근),9,10,1,5,4,0,127.731516,34.74094912
전남 여수2,전라남도 여수시 연등동(전남약국 부근),4,5,1,2,1,1,127.7282647,34.74483922
전남 여수3,전라남도 여수시 종화동(카페베네 여수해양공원점 부근),4,4,0,2,2,0,127.7429805,34.73739812
전남 여수4,전라남도 여수시 고소동(김송곤법무사사무소 부근),3,3,1,2,0,0,127.7404236,34.74228305
전남 순천1,전라남도 순천시 연향동(부영2공원 앞사거리 부근),5,5,0,3,2,0,127.5203958,34.94496509
전남 순천2,전라남도 순천시 조례동(NC백화점 순천점 부근),4,4,0,1,3,0,127.521061,34.97205536
경북 안동1,경상북도 안동시 풍산읍(안동풍산우체국 부근),4,4,0,2,2,0,128.5740411,36.57890212
경북 영주1,경상북도 영주시 영주동(경북약국 정류장 부근),5,5,0,3,1,1,128.6224786,36.82267356
경북 영천1,경상북도 영천시 문외동(예궁 영천점 부근),4,4,0,2,2,0,128.9383919,35.97378355
경북 구미1,경상북도 구미시 형곡동(도이터 구미점 부근),5,6,0,3,2,1,128.3324259,36.10839162
경북 구미2,경상북도 구미시 오태동(임오새마을금고 오태지점 부근),4,5,0,3,2,0,128.3491859,36.07132386
경남 마산중부1,경상남도 창원시 마산합포구 해운동(월영대 부근),6,6,0,3,2,1,128.5587217,35.18028964
경남 진주1,경상남도 진주시 봉곡동(봉곡광장교차로 부근),7,8,0,8,0,0,128.0741458,35.19516054
경남 진해1,경상남도 창원시 진해구 자은동(냉천사거리 부근),4,4,0,3,1,0,128.7056672,35.15277741
경남 통영1,경상남도 통영시 항남동(성심새마을금고 중앙지점 부근),10,10,0,5,4,1,128.4253539,34.84470658
경남 통영2,경상남도 통영시 서호동(대양약국 부근),7,8,0,4,4,0,128.418223,34.84101046
경남 김해중부1,경상남도 김해시 내동(김해센텀병원 부근),5,6,0,3,3,0,128.8685806,35.23901837
경남 김해중부2,경상남도 김해시 동상동(활천고개 정류장 부근),5,5,0,2,3,0,128.8918044,35.23479191
경남 김해중부3,경상남도 김해시 어방동(다솜조명백화점 앞교차로 부근),3,3,1,2,0,0,128.9040201,35.2426551
경남 함양1,경상남도 함양군 함양읍(동문사거리 부근),5,5,0,0,4,1,127.7276278,35.52068195
경남 창원중부1,경상남도 창원시 성산구 사파동(상남사거리 부근),4,4,0,4,0,0,128.6935098,35.22232483
경남 마산동부1,경상남도 창원시 마산회원구 회성동(마산회성동우체국 부근),4,4,2,2,0,0,128.5677883,35.23160507
경남 마산동부2,경상남도 창원시 마산회원구 양덕동(일송식당 부근),4,4,1,3,0,0,128.5874725,35.22357639
제주 제주서부1,제주특별자치도 제주시 용담이동(제주용담2동우편취급국 부근),4,4,1,1,2,0,126.5094166,33.5076527
대구 대구남부1,대구광역시 남구 봉덕동(누리마을감자탕 봉덕점 부근),5,5,0,5,0,0,128.5985056,35.84127063
대구 대구동부1,대구광역시 동구 신천동(동구상가아파트 부근),4,4,0,3,1,0,128.6283007,35.8737288
대구 대구달서1,대구광역시 달서구 본동(대구공업대학건너 정류장 부근),6,6,0,4,2,0,128.5443454,35.83733942
대구 대구북부1,대구광역시 북구 노원동3가(노원성당 부근),4,4,0,3,1,0,128.5670134,35.89231345
대구 대구북부2,대구광역시 북구 고성동3가(침산새마을금고 고성동지점 부근),4,4,0,2,2,0,128.5856982,35.88428203
대구 대구서부1,대구광역시 서구 평리동(평리푸르지오 2단지아파트 208동 앞 부근),5,6,0,2,3,1,128.5581609,35.86933165
대구 대구서부2,대구광역시 달서구 두류동(유노스시야 부근),4,4,0,3,0,1,128.5528744,35.85513814
대구 대구중부1,대구광역시 중구 삼덕동1가(아이웨딩플러스 부근),5,5,0,1,4,0,128.5995504,35.86579454
대구 대구강북1,대구광역시 북구 매천동(춘하추동김치 앞교차로 부근),5,6,0,5,1,0,128.5419307,35.9040443
대구 대구강북2,대구광역시 북구 구암동(튼튼한한의원 부근),5,5,0,1,4,0,128.5620046,35.94176089
대구 대구강북3,대구광역시 북구 태전동(매천고네거리 부근),4,4,0,3,1,0,128.5465896,35.9136595
대구 대구강북4,대구광역시 북구 태전동(운전면허시험장교차로 부근),4,4,0,1,3,0,128.547239,35.92549159
인천 인천남부1,인천광역시 남구 주안동(신기사거리 부근),4,4,1,2,1,0,126.6795669,37.45162662
인천 인천부평1,인천광역시 부평구 부평동(부평역사거리 부근),5,5,0,4,0,1,126.7228929,37.49155984
인천 인천서부1,인천광역시 서구 심곡동(신성악기 부근),4,4,0,3,1,0,126.6725022,37.54227392
인천 인천계양1,인천광역시 계양구 효성동(효일사거리 부근),7,7,0,3,4,0,126.7120232,37.52787047
인천 인천계양2,인천광역시 계양구 계산동(경인교대입구역 부근),6,7,0,0,7,0,126.7249614,37.53755311
인천 인천계양3,인천광역시 계양구 계산동(인천수협 계산동지점부근),5,5,1,4,0,0,126.7239007,37.54347684
인천 인천계양4,인천광역시 계양구 작전동(까치말사거리 부근),3,5,1,3,1,0,126.7334887,37.52962149
인천 인천논현1,인천광역시 남동구 만수동(LG전자서비스센터 남동서비스센터 부근),5,5,2,2,1,0,126.73394,37.44843359
인천 인천논현2,인천광역시 남동구 논현동(커피식스쥬스식스인천논현점 부근),5,6,0,2,4,0,126.7254351,37.39904144
광주 광주동부1,광주광역시 동구 대인동(동부소방서 부근),6,6,0,5,1,0,126.9150379,35.1541214
광주 광주북부1,광주광역시 북구 중흥동(서방사거리 부근),5,5,1,3,1,0,126.9174781,35.1653014
광주 광주북부2,광주광역시 북구 매곡동(매곡대화아파트 정류장 부근),5,6,0,1,3,2,126.8929655,35.19118615
광주 광주북부3,광주광역시 북구 두암동(세븐일레븐 광주두암2호점 부근),4,4,0,4,0,0,126.9304432,35.17572547
광주 광주북부4,광주광역시 북구 문흥동(GnB어학원 문흥캠퍼스 부근),4,4,0,2,2,0,126.9194244,35.18639147
광주 광주북부5,광주광역시 북구 오치동(천지인로115번길),3,3,1,1,1,0,126.911367,35.18443205
광주 광주광산1,광주광역시 광산구 신창동(더웰한방병원 부근),4,5,0,1,4,0,126.8380224,35.19682317
대전 대전중부1,대전광역시 중구 은행동(중앙로역 부근),4,4,0,3,1,0,127.4258473,36.32861955
대전 대전중부2,대전광역시 중구 유천동(유천네거리 부근),3,3,1,2,0,0,127.3975895,36.31879109
대전 대전동부1,대전광역시 동구 성남동(한국병원 부근),4,4,0,4,0,0,127.4362189,36.34903919
대전 대전동부2,대전광역시 동구 용전동(한남로삼거리 부근),4,4,0,2,2,0,127.4269222,36.35124264
대전 대전서부1,대전광역시 서구 내동(가장네거리 부근),4,4,0,2,2,0,127.3826814,36.33314951
대전 대전대덕1,대전광역시 대덕구 중리동(중리네거리 부근),6,7,0,3,4,0,127.4321869,36.35918832
대전 대전대덕2,대전광역시 대덕구 중리동(중리동주민센터 부근),4,4,0,1,3,0,127.4283177,36.36110372
대전 대전둔산1,대전광역시 서구 둔산동(대전광역시 새마을회 부근),10,12,0,2,10,0,127.3763924,36.35019133
대전 대전둔산2,대전광역시 서구 둔산동(방죽네거리 부근),4,4,1,2,1,0,127.3794393,36.35591895
울산 울산중부1,울산광역시 중구 옥교동(옥교사거리 부근),5,5,0,5,0,0,129.3259922,35.55681216
경기 고양1,경기도 고양시 덕양구 성사동(주교2어린이공원 부근),4,5,0,3,2,0,126.8361823,37.65638594
경기 일산동부1,경기도 고양시 일산동구 장항동(일산동구청사거리 부근),5,6,0,3,1,2,126.7732304,37.65709806
경기 남양주1,경기도 남양주시 와부읍(덕소삼거리 부근),4,4,0,1,3,0,127.2123938,37.58709666
경기 파주1,경기도 파주시 금촌동(명동공원 부근),5,5,0,2,2,1,126.7748156,37.75956205
경기 파주2,경기도 파주시 문산읍(문산우체국 부근),5,5,0,2,1,2,126.7854292,37.85634559
경기 동두천1,경기도 동두천시 지행동(본죽 동두천점 부근),4,4,0,1,3,0,127.0524517,37.89248931
경기 포천1,경기도 포천시 소흘읍(송우사거리 부근),7,7,1,3,3,0,127.1457572,37.82841103
경기 포천2,경기도 포천시 소흘읍(이가팔리입구교차로 부근),5,5,0,3,2,0,127.1498934,37.82697538
